Location,Reach Number,Above,Washer #,Color,Species,Length(TL_,Length Yes no ,Length (mm),Depth,Velo,Substrate,PercentCover,InstreamCover,Densio,MacroHab,Undercut,%LWD,%Aquatic Veg,%None,Latitude,Longitude,Desert Sucker,Desert Sucker Abund,RoundtailChub,RoundtailChub Abund,Sonora Sucker,Sonora Sucker Abund,SpeckedDace,SpeckledDaceAbund,Bass,Bass Abund
5,7,1,Available,Available,Available,Available,Available,Available,0.57,0.69,4.7,0.625,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.34,0.94,5,0.916666667,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.26,0,5,1,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.44,0.18,4.5,1,60,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.7,0.2,4.9,0.5,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.46,0.16,5,0.791666667,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.38,2.23,5,1,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.18,0,4.8,1,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.27,0.14,4.3,0.916666667,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.56,0.13,4.6,0.708333333,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.69,0.28,3.7,0.958333333,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.96,0.3,4.4,0.875,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.94,0.36,5,1,90,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.28,0.02,4.6,1,20,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.78,0.4,4.2,1,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.73,0.48,4.9,1,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.66,0.53,4.1,1,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.54,0.04,4.8,1,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.38,-0.02,0.4,1,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.62,0.16,0.5,0.541666667,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.78,0.73,0.5,0.666666667,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.69,0.13,0.5,0.5,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.78,0.72,0.5,1,50,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.79,0.14,5,1,30,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.84,0.24,4.2,0.791666667,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,1.04,0.23,3.8,0.833333333,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,1.04,0.17,3.8,1,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.66,0.2,4.2,1,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.52,-0.04,2.3,1,50,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.76,0.37,3.8,0.958333333,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.72,0.19,4.5,0.875,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.89,0.38,5,0.875,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.6,0.7,5,0.958333333,40,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.42,-0.06,5,1,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.64,1.52,5,1,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.72,1.94,5,1,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.2,1.24,5,0.291666667,10,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,Available,Available,Available,Available,Available,Available,0.36,1.37,5,0.541666667,30,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
5,7,1,p3,pink,Sonora Sucker,3,yes,20,0.42,0.32,4,0.5,20,12,run,N,0,20,80,N 34.23.576,W 111.37.973,,,,,1,4,,,,
10,9,0,o105,orange,Roundtail,3,yes,76.2,0.88,0.1,5,0.083333333,15,,riffle,N,15,0,85,N 34.21.174,W 111.39.941,,,1,10,,,,,,
10,9,0,o514,orange,Desert Sucker,4,yes,101.6,0.51,0.15,5,0.75,0,,run,N,0,0,100,N 34.21.122,W 111.39.922,1,12,1,4,,,,,,
10,9,0,o156,orange,Roundtail,3,yes,76.2,0.69,-0.03,1,0.916666667,0,,run,N,0,0,100,N 34.21.167,W 111.39.928,,,1,3,,,,,,
10,9,0,o102,orange,Roundtail,5,yes,127,0.39,0.23,5,0.208333333,0,,riffle,N,0,0,100,N 34.21.175,W 111.39.932,,,1,2,,,,,,
10,9,0,o203,orange,Roundtail,5,yes,127,0.48,0.18,5,0.25,0,,riffle,N,0,0,100,N 34.21.174,W 111.39.937,,,1,2,,,,,,
10,9,0,o554,orange,Roundtail,7,yes,177.8,0.44,0.38,1,0.666666667,0,,run,N,0,0,100,N 34.21.125,W 111.39.916,,,1,2,,,,,,
10,9,0,o560,orange,Roundtail,6,yes,152.4,0.45,0.47,2,0.666666667,0,,run,N,0,0,100,N 34.21.125,W 111.39.918,,,1,2,,,,,,
10,9,0,o515,orange,Roundtail,5,yes,127,1.24,0.3,5,0.833333333,0,,riffle,N,0,0,100,N 34.21.153,W 111.39.933,,,1,1,,,,,,
10,9,0,y29,yellow,Desert Sucker,3,yes,76.2,0.54,0.07,2,0,0,,run,N,0,0,100,N 34.21.126,W 111.39.925,1,12,1,1,,,,,,
10,9,0,Available,Available,Available,Available,Available,Available,0.5,0.18,4.4,1,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.32,0.17,3.9,0.541666667,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.21,0.21,3.2,0.25,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.3,-0.05,2.3,0.583333333,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.12,-0.06,1.3,1,40,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.39,0.43,1,1,15,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.38,0.09,2.2,0.666666667,25,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.31,0.23,4,0.041666667,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.26,0.36,4.7,0,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.5,0.21,4,0.125,20,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.14,0.23,4.5,1,50,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.56,0.47,4.4,0,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.06,0.09,1,0.625,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,,,0,0.916666667,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.6,0.26,2,1,80,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.47,0.13,1.4,1,30,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.67,0.1,1,0.958333333,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.92,0.14,1,0.208333333,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,1.02,0.31,4,0,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.82,0.21,2.2,0.083333333,10,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.1,0.35,5,0.083333333,0,,pool,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,1.34,0.42,4,0,0,,pool,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,1.45,0.23,3.1,0.291666667,0,,pool,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,1.04,-0.04,1,0.791666667,0,,pool,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.31,0.03,1,1,60,,pool,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.21,0.05,1,0.916666667,10,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.37,0.14,5,0.125,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.54,0.33,4.6,0.083333333,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.29,0.21,5,0,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.3,0.4,3.7,0.25,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.53,-0.09,3.8,0.333333333,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.61,-0.09,2.3,0.25,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,1.02,0.07,3,0.583333333,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,1.24,0.12,2.9,1,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.67,-0.08,4.6,1,10,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.1,-0.03,5,0.083333333,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.6,0.54,5,0.208333333,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.46,0.63,5,0.625,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.62,0.54,4,1,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.26,0.13,5,1,50,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.12,-0.04,1.1,1,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.62,0.01,2.5,0.416666667,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,1.02,0.17,1.7,0.291666667,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,1.06,0.32,2,0.25,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.79,0.18,5,0.125,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.66,0,5,0,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.74,0.09,4.5,0.125,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.38,0.04,2,0.291666667,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.56,0.05,4.7,0.583333333,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.48,0.48,5,1,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.5,0.23,5,0.791666667,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,,,0,0.5,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.38,-0.4,5,0.125,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,0.68,1.73,5,0,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,Available,Available,Available,Available,Available,Available,1.28,0.05,5,0,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
10,9,0,b1,blue,SMB,3,yes,76.2,0.6,0.21,5,0.208333333,30,,run,N,30,0,70,N 34.21.133,W 111.39.925,,,,,,,,,1,2
10,9,0,b10,blue,SMB,3,yes,76.2,0.46,0.28,2,0.708333333,0,,run,N,0,0,100,N 34.21.134,W 111.39.921,,,,,,,,,1,1
10,9,0,b11,blue,SMB,3,yes,76.2,0.66,0.22,4,0.208333333,0,,riffle,N,0,0,100,N 34.21.170,W 111.39.943,,,,,,,,,1,2
10,9,0,b12,blue,SMB,3,yes,76.2,0.54,-0.05,5,0.291666667,0,,riffle,N,0,0,100,N 34.21.167,W 111.39.941,,,,,,,,,1,2
10,9,0,b13,blue,SMB,10,yes,254,0.75,0.21,4,0.208333333,30,,run,N,30,0,70,N 34.21.136,W 111.39.928,,,,,,,,,1,1
10,9,0,b15,blue,SMB,3,yes,76.2,1.43,-0.06,5,0.041666667,0,,riffle,N,0,0,100,N 34.21.175,W 111.39.941,,,,,,,,,1,4
10,9,0,b16,blue,SMB,3,yes,76.2,0.29,0.03,4,0.25,0,,run,N,0,0,100,N 34.21.119,W 111.39.919,,,,,,,,,1,1
10,9,0,b17,blue,SMB,10,yes,254,1.04,0.3,1,0.166666667,0,,run,N,0,0,100,N 34.21.164,W 111.39.939,,,,,,,,,1,1
10,9,0,b3,blue,SMB,10,yes,254,1.38,0.24,4,0.291666667,0,,run,N,0,0,100,N 34.21.141,W 111.39.925,,,,,,,,,1,3
10,9,0,b4,blue,SMB,3,yes,76.2,0.58,0.29,4,0.25,0,,run,N,0,0,100,N 34.21.134,W 111.39.928,,,,,,,,,1,1
10,9,0,b5,blue,SMB,3,yes,76.2,0.23,0.1,5,0.083333333,50,,run,N,50,0,50,N 34.21.131,W 111.39.922,,,,,,,,,1,2
10,9,0,b6,blue,SMB,3,yes,76.2,0.32,0.07,4,0.291666667,40,,run,N,40,0,60,N 34.21.124,W 111.39.925,,,,,,,,,1,1
10,9,0,b7,blue,SMB,3,yes,76.2,0.93,0.05,4,1,50,,run,N,50,0,50,N 34.21.133,W 1`11.39.928,,,,,,,,,1,1
10,9,0,g13,green,Desert Sucker,3,yes,76.2,0.6,-0.19,5,0,0,,riffle,N,0,0,100,N 34.21.174,W 111.39.936,1,1,,,,,,,,
10,9,0,g23,green,Desert Sucker,4,yes,101.6,0.8,0.1,1,0.625,0,,run,N,0,0,100,N 34.21.164,W 111.39.924,1,8,,,,,,,,
10,9,0,g303,green,Desert Sucker,5,yes,127,0.57,0.02,1,1,0,,run,N,0,0,100,N 34.21.166,W 111.39.941,1,3,,,,,,,,
10,9,0,g308,green,Desert Sucker,4,yes,101.6,0.92,0.17,1,0.375,0,,run,N,0,0,100,N 34.21.161,W 111.39.937,1,8,,,,,,,,
10,9,0,g34,green,SMB,9,yes,228.6,0.51,-0.05,2,1,0,,riffle,N,0,0,100,N 34.21.171,W 111.39.936,,,,,,,,,1,1
10,9,0,g555,green,Desert Sucker,3,yes,76.2,0.28,-0.05,4,0.25,0,,riffle,N,0,0,100,N 34.21.173,W 111.39.936,1,1,,,,,,,,
10,9,0,g556,green,Speckled Dace,3,yes,76.2,0.34,-0.08,5,0.458333333,0,,riffle,N,0,0,100,N 34.21.173,W 111.39.931,,,,,,,1,1,,
10,9,0,p14,pink,SMB,10,yes,254,0.87,0.06,1,1,0,,run,N,0,0,100,N 34.21.138,W 111.39.925,,,,,,,,,1,1
10,9,0,p24,pink,SMB,4,yes,101.6,0.72,0.2,5,0.166666667,0,,run,N,0,0,100,N 34.21.135,W 111.39.925,,,,,,,,,1,3
10,9,0,p25,pink,Desert Sucker,3,yes,76.2,0.76,0.09,5,0.5,0,,riffle,N,0,0,100,N 34.21.157,W 111.39.932,1,1,,,,,,,,
10,9,0,p32,pink,SMB,4,yes,101.6,0.98,0.18,5,0.375,0,,run,N,0,0,100,N 34.21.161,W 111.39.937,,,,,,,,,1,2
10,9,0,p35,pink,Desert Sucker,3,yes,76.2,0.69,0.38,5,0.5,0,,run,N,0,0,100,N 34.21.151,W 111.39.929,1,3,,,,,,,,
10,9,0,p35(a),pink,SMB,4,yes,101.6,0.58,0.12,5,0.833333333,0,,run,N,0,0,100,N 34.21.161,W 111.39.928,,,,,,,,,1,1
10,9,0,p40,pink,SMB,3,yes,76.2,0.52,0.08,4,1,0,,run,N,0,0,100,N 34.21.159,W 111.39.936,,,,,,,,,1,1
10,9,0,p8,pink,SMB,8,yes,203.2,0.84,0.16,5,0.833333333,0,,run,N,0,0,100,N 34.21.138,W 111.39.924,,,,,,,,,1,1
10,9,0,y101,yellow,Desert Sucker,3,yes,76.2,0.54,0.25,5,0.291666667,0,,run,N,0,0,100,N34.21.151,W 111.39.928,1,2,,,,,,,,
10,9,0,y12,yellow,Desert Sucker,3,yes,76.2,0.38,-0.01,5,0.583333333,0,,run,N,0,0,100,N 34.21.124,W 111.39.930,1,2,,,,,,,,
10,9,0,y13,yellow,Desert Sucker,3,yes,76.2,0.53,0.39,4,0.041666667,0,,run,N,0,0,100,N 34.21.129,W 111.39.924,1,4,,,,,,,,
10,9,0,y2,yellow,Desert Sucker,3,yes,76.2,0.42,0.1,4,0.166666667,0,,run,N,0,0,100,N 34.21.117,W 111.39.911,1,3,,,,,,,,
10,9,0,y21,yellow,Desert Sucker,3,yes,76.2,0.58,0.29,4,0.25,0,,run,N,0,0,100,N 34.21.134,W 111.39.928,1,1,,,,,,,,
10,9,0,y24,yellow,Desert Sucker,4,yes,101.6,0.3,0.24,5,0.041666667,0,,run,N,0,0,100,N 34.21.128,W 111.39.923,1,2,,,,,,,,
10,9,0,y27,yellow,Desert Sucker,3,yes,76.2,0.64,0.07,2,0.666666667,0,,riffle,N,0,0,100,N34.21.167,W 111.39.940,1,4,,,,,,,,
10,9,0,y3,yellow,Desert Sucker,3,yes,76.2,0.39,-0.01,4,0,50,,run,N,50,0,50,N 34.21.133,W 111.39.926,1,6,,,,,,,,
10,9,0,y303,yellow,Desert Sucker,3,yes,76.2,0.61,0.15,5,0.375,0,,run,N,0,0,100,N 34.21.151,W 111.39.928,1,18,,,,,,,,
10,9,0,y304,yellow,Desert Sucker,3,yes,76.2,0.53,0.19,4,0.166666667,0,,riffle,N,0,0,100,N 34.21.172,W 111.39.941,1,7,,,,,,,,
10,9,0,y307,yellow,Desert Sucker,3,yes,76.2,0.56,0.27,4,0.875,0,,run,N,0,0,100,N 34.21.124,W 111.39.924,1,8,,,,,,,,
10,9,0,y33,yellow,Desert Sucker,3,yes,76.2,0.57,0.3,4,0.041666667,0,,run,N,0,0,100,N 34.21.128,W 111.39.926,1,6,,,,,,,,
10,9,0,y36,yellow,Desert Sucker,3,yes,76.2,0.31,0.33,4,0.125,0,,run,N,0,0,100,N 34.21.120,W 111.39.921,1,2,,,,,,,,
10,9,0,y43,yellow,Desert Sucker,3,yes,76.2,1.43,-0.06,5,0.041666667,0,,riffle,N,0,0,100,N 34.21.175,W 111.39.941,1,4,,,,,,,,
10,9,0,y5,yellow,Desert Sucker,3,yes,76.2,0.58,-0.09,1,0.708333333,0,,run,N,0,0,100,N 34.21.153,W 111.39.933,1,8,,,,,,,,
10,9,0,y6,yellow,Desert Sucker,3,yes,76.2,0.27,-0.04,1,0,0,,run,N,0,0,100,N 34.21.131,W 111.39.934,1,2,,,,,,,,
10,9,0,y8,yellow,Desert Sucker,3,yes,76.2,0.44,0.31,4,1,0,,run,N,0,0,100,N 34.21.122,W 111.39.925,1,4,,,,,,,,
10,9,0,y9,yellow,Desert Sucker,3,yes,76.2,0.6,0.21,5,0.208333333,30,,run,N,30,0,70,N 34.21.133,W 111.39.925,1,4,,,,,,,,
9,10,1,o158,orange,Roundtail,3,yes,76.2,1.13,0.09,5,0.5,0,12,pool,N,0,0,100,N 34.21.206,W 111.39.931,,,1,8,,,,,,
9,10,1,o155,orange,Roundtail,3,yes,76.2,1.44,0.2,5,0.625,0,15,pool,N,0,0,100,N 34.21.207,W 111.39.938,,,1,6,,,,,,
9,10,1,o174,orange,Roundtail,3,yes,76.2,0.48,0.04,5,0.75,0,18,riffle,N,0,0,100,N 34.21.209,W 111.39.924,,,1,6,,,,,,
9,10,1,o119,orange,Roundtail,6,yes,152.4,0.48,0.62,5,0.083333333,0,2,riffle,N,0,0,100,N 34.21.224,W 111.39.912,,,1,5,,,,,,
9,10,1,o210,orange,Roundtail,3,yes,76.2,0.84,0.02,5,0.708333333,0,17,pool,N,0,0,100,N 34.21.203,W 111.39.923,,,1,5,,,,,,
9,10,1,o514,orange,Roundtail,4,yes,101.6,0.7,0.47,5,0.083333333,0,2,riffle,N,0,0,100,N 34.21.205,W 111.39.935,,,1,5,,,,,,
9,10,1,p8,pink,Desert Sucker,3,yes,76.2,1.5,0.17,5,0.375,0,9,pool,N,0,0,100,N 34.21.205,W 111.39.932,1,3,1,5,,,,,,
9,10,1,o10,orange,Roundtail,3,yes,76.2,1.16,-0.12,4,0,0,0,riffle,N,0,0,100,N 34.21.211,W 111.39.910,,,1,4,,,,,,
9,10,1,o128,orange,Roundtail,3,yes,76.2,0.75,-0.08,3,0.25,0,6,riffle,N,0,0,100,N 34.21.221,W 111.39.931,,,1,4,,,,,,
9,10,1,o134,orange,Roundtail,3,yes,76.2,0.94,0.09,2,0,0,0,run,N,0,0,100,N 34.21.240,W 111.39.904,,,1,4,,,,,,
9,10,1,o135,orange,Desert Sucker,4,yes,101.6,0.78,0.32,5,0.166666667,0,4,riffle,N,0,0,100,N 34.21.212,W 111.39.925,1,1,1,4,,,,,,
9,10,1,o162,orange,Roundtail,4,yes,101.6,0.36,-0.04,5,0.541666667,0,13,riffle,N,0,0,100,N 34.21.213,W 111.39.920,,,1,3,,,,,,
9,10,1,o27,orange,Roundtail,3,yes,76.2,0.29,0.12,5,0,0,0,riffle,N,0,0,100,N 34.21.214,W 111.39.917,,,1,3,,,,,,
9,10,1,o49,orange,Roundtail,3,yes,76.2,0.75,0.25,4,0.25,50,6,run,N,50,0,50,N 34.21.191,W 111.39.928,,,1,3,,,,,,
9,10,1,o160,orange,Roundtail,9,yes,228.6,0.6,0.22,5,0.666666667,0,16,riffle,N,0,0,100,N 34.21.221,W 111.39.914,,,1,2,,,,,,
9,10,1,o195,orange,Roundtail,3,yes,76.2,0.68,0.11,0,1,0,24,run,N,0,0,100,N 34.21.234,W 111.39.919,,,1,2,,,,,,
9,10,1,o24,orange,Roundtail,3,yes,76.2,0.39,-0.1,1,0,0,0,riffle,N,0,0,100,N 34.21.216,W 111.39.917,,,1,2,,,,,,
9,10,1,o307,orange,Roundtail,4,yes,101.6,0.87,-0.06,1,1,0,24,run,N,0,0,100,N 34.21.201,W 111.39.936,,,1,2,,,,,,
9,10,1,o515,orange,Roundtail,3,yes,76.2,0.52,0.12,5,0,0,0,riffle,N,0,0,100,N 34.21.209,W 111.39.911,,,1,2,,,,,,
9,10,1,o113,orange,Roundtail,3,yes,76.2,0.59,0.21,3,0,0,0,run,N,0,0,100,N 34.21.240,W 111.39.909,,,1,1,,,,,,
9,10,1,o131,orange,Roundtail,3,yes,76.2,1.03,-0.03,1,0.291666667,0,7,run,N,0,0,100,N 34.21.244,W 111.39.906,,,1,1,,,,,,
9,10,1,o184,orange,Roundtail,3,yes,76.2,0.99,0.11,1,1,0,24,run,N,0,0,100,N 34.21.190,W 111.39.934,,,1,1,,,,,,
9,10,1,o305,orange,Roundtail,4,yes,101.6,0.34,0.02,5,0.041666667,0,1,riffle,N,0,0,100,N 34.21.211,W 111.39.913,,,1,1,,,,,,
9,10,1,o36,orange,Roundtail,5,yes,127,0.69,0.34,5,0,0,0,riffle,N,0,0,100,N 34.21.220,W 111.39.913,,,1,1,,,,,,
9,10,1,o508,orange,Roundtail,3,yes,76.2,0.55,-0.01,2,1,20,24,run,Y,20,0,80,N 34.21.186,W 111.39.930,,,1,1,,,,,,
9,10,1,Available,Available,Available,Available,Available,Available,0.66,0.11,5,0.5,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
9,10,1,Available,Available,Available,Available,Available,Available,1.48,0.18,1,0.833333333,30,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
9,10,1,Available,Available,Available,Available,Available,Available,0.92,0.14,1,1,30,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
9,10,1,Available,Available,Available,Available,Available,Available,0.78,-0.06,0.2,1,10,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
9,10,1,Available,Available,Available,Available,Available,Available,0.64,-0.03,0,1,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
9,10,1,Available,Available,Available,Available,Available,Available,0.64,0.07,3.7,1,30,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
